Tier,Genre,Ethnicity,Client_Tag,Creator_Name,TikTok_URL,HitVideos_URL,Hit_Keywords,Followers,Hit_Videos,Median_Views,Engagement_Rate,Vibe_Cluster_Hint,Region_Type
A,EXPERIENCE,ASIA,creha,suginofilter,https://www.tiktok.com/@suginofilter,https://www.tiktok.com/@suginofilter/video/7551433927970360606,Tokyo Gamers Guide,85500,1,456600,12.04,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,mayumivstheworld,https://www.tiktok.com/@mayumivstheworld,https://www.tiktok.com/@mayumivstheworld/video/7534058220680154398,#hiddengemsjapan,5074,1,226300,11.9,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,ayebeibei,https://www.tiktok.com/@ayebeibei,https://www.tiktok.com/@ayebeibei/video/7594597027770617102,#hiddengemsjapan,16800,1,231400,11.82,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,isabellacjansen,https://www.tiktok.com/@isabellacjansen,https://www.tiktok.com/@isabellacjansen/video/7590864805846650143,#hiddengemsjapan,220700,1,1500000,11.36,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,olivia.esparra,https://www.tiktok.com/@olivia.esparra,https://www.tiktok.com/@olivia.esparra/video/7547087760700607758,Late Night Things To Do,639,1,182500,10.87,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,jetset.nicolette,https://www.tiktok.com/@jetset.nicolette,https://www.tiktok.com/@jetset.nicolette/video/7527356067827731726,#japanitinerary,10100,1,736100,10.71,Traditional/Zen,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,clem_in_shinjuku,https://www.tiktok.com/@clem_in_shinjuku,https://www.tiktok.com/@clem_in_shinjuku/video/7604183846422121750,#hiddengemsjapan,19000,1,41400,10.47,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,heyitsriee_,https://www.tiktok.com/@heyitsriee_,https://www.tiktok.com/@heyitsriee_/video/7579464725763771703,Tokyo Travel Itinerary Beauty,2173,1,370700,10.41,General,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,alainapinkney,https://www.tiktok.com/@alainapinkney,https://www.tiktok.com/@alainapinkney/video/7563460636135394591,English Friendly Tokyo Guide,5080,1,9041,10.07,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,itsjeffandmel,https://www.tiktok.com/@itsjeffandmel,https://www.tiktok.com/@itsjeffandmel/video/7571281249566756114,Cultural Workshop Tokyo,3209,1,43200,9.68,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,maddybreteche,https://www.tiktok.com/@maddybreteche,https://www.tiktok.com/@maddybreteche/video/7519083970198424850,Best Halal food Tokyo,174500,1,65300,9.66,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,its.meerroo,https://www.tiktok.com/@its.meerroo,https://www.tiktok.com/@its.meerroo/video/7493577729074351367,Muslim Friendly Tokyo Guide,17700,1,174100,9.51,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,audaciousfoolblog,https://www.tiktok.com/@audaciousfoolblog,https://www.tiktok.com/@audaciousfoolblog/video/7595605199499070727,#japantravelguide,8237,1,392100,9.5,Hidden Gem,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,emjapan,https://www.tiktok.com/@emjapan,https://www.tiktok.com/@emjapan/video/7584916261147118855,#japantravelguide,4429,1,257200,9.26,Kawaii,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,htravels__,https://www.tiktok.com/@htravels__,https://www.tiktok.com/@htravels__/video/7578251554516389142,Halal Friendly Tokyo Guide,3080,1,21500,9.23,Urban/Street,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,eunicexplores,https://www.tiktok.com/@eunicexplores,https://www.tiktok.com/@eunicexplores/video/7584313501502557448,#japantravelguide,11700,1,36500,9.12,Cinematic,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,luxuwell.japan,https://www.tiktok.com/@luxuwell.japan,https://www.tiktok.com/@luxuwell.japan/video/7560860422283283730,Tattoo Friendly Sauna Info,13200,1,42100,8.99,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,sunnyinkyoto_32,https://www.tiktok.com/@sunnyinkyoto_32,https://www.tiktok.com/@sunnyinkyoto_32/video/7609327446923496711,Japan Gift Ideas,60700,1,158300,8.98,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,itsezcape,https://www.tiktok.com/@itsezcape,https://www.tiktok.com/@itsezcape/video/7605188220384595222,Shibuya Hidden Gems,28600,1,84000,8.91,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,nokuwaja,https://www.tiktok.com/@nokuwaja,https://www.tiktok.com/@nokuwaja/video/7559907846972902657,#animelocations,590,1,89200,8.73,Kawaii,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,tomogo.official,https://www.tiktok.com/@tomogo.official,https://www.tiktok.com/@tomogo.official/video/7600408547570027792,#japantravelguide,9401,1,297800,8.73,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,benrich__,https://www.tiktok.com/@benrich__,https://www.tiktok.com/@benrich__/video/7574912501414989074,English Friendly Tokyo Guide,7735,1,241500,8.69,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,nomadicnyah,https://www.tiktok.com/@nomadicnyah,https://www.tiktok.com/@nomadicnyah/video/7531140654714440973,Shibuya Hidden Gems,948,1,103600,8.63,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,travelingsauce,https://www.tiktok.com/@travelingsauce,https://www.tiktok.com/@travelingsauce/video/7570233041939860749,Shibuya Hidden Gems,9887,1,212800,8.53,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,abbeychristensen,https://www.tiktok.com/@abbeychristensen,https://www.tiktok.com/@abbeychristensen/video/7519050502466800918,Tokyo Drift Real Life,11000,1,522700,8.51,General,Global
A,LIFESTYLE,ASIA,wakupaku,lanielabens,https://www.tiktok.com/@lanielabens,https://www.tiktok.com/@lanielabens/video/7583009287803276574,Gluten Free Japan,3115,1,9988,8.5,Luxury,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,shetravelledtheworld,https://www.tiktok.com/@shetravelledtheworld,https://www.tiktok.com/@shetravelledtheworld/video/7496598933439810838,#japantravelguide,248700,1,720900,8.48,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,serikainjapan,https://www.tiktok.com/@serikainjapan,https://www.tiktok.com/@serikainjapan/video/7564383992032562452,Tokyo DIY Workshop,10400,1,31100,8.37,Traditional/Zen,Global
A,FOOD,ASIA,zstea,jordshore,https://www.tiktok.com/@jordshore,https://www.tiktok.com/@jordshore/video/7599431519890984212,Tokyo Hidden Gem Lunch,27100,1,69600,8.34,Luxury,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,thegoofingirlies,https://www.tiktok.com/@thegoofingirlies,https://www.tiktok.com/@thegoofingirlies/video/7593740447189634335,"Luxury Spa Japan, Best Wellness Tokyo",345,1,102400,8.32,Luxury,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,aarushiseats,https://www.tiktok.com/@aarushiseats,https://www.tiktok.com/@aarushiseats/video/7569365184507137335,Unique Japan Souvenirs,8292,1,285100,8.28,Traditional/Zen,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,only.injapan,https://www.tiktok.com/@only.injapan,https://www.tiktok.com/@only.injapan/video/7611353727789813023,#japantravelguide,42300,1,51300,8.23,Luxury,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,cocineroenjapontours,https://www.tiktok.com/@cocineroenjapontours,https://www.tiktok.com/@cocineroenjapontours/video/7568153020186234130,Tokyo Jet Lag Cure,16600,1,59200,8.13,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,thegoofingirlies,https://www.tiktok.com/@thegoofingirlies,https://www.tiktok.com/@thegoofingirlies/video/7593740447189634335,#hiddengemsjapan,443,1,136500,8.12,Luxury,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,japan_tourism14,https://www.tiktok.com/@japan_tourism14,https://www.tiktok.com/@japan_tourism14/video/7598758075884997908,#hiddengemsjapan,8054,1,158300,8.1,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,creha,katsolko,https://www.tiktok.com/@katsolko,https://www.tiktok.com/@katsolko/video/7585257831952059703,Tokyo DIY Workshop,5916,1,290200,8.01,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,lovefromkennie,https://www.tiktok.com/@lovefromkennie,https://www.tiktok.com/@lovefromkennie/video/7608925085545663764,"Unique Japan Souvenirs, Japan Gift Ideas",2112,1,68800,8,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,serikainjapan,https://www.tiktok.com/@serikainjapan,https://www.tiktok.com/@serikainjapan/video/7564383992032562452,Cultural Workshop Tokyo,11300,1,33000,7.99,Traditional/Zen,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,saki.safwa,https://www.tiktok.com/@saki.safwa,https://www.tiktok.com/@saki.safwa/video/7596256147783306503,Halal Friendly Tokyo Guide,128800,1,49300,7.95,Luxury,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,healthylivingellie,https://www.tiktok.com/@healthylivingellie,https://www.tiktok.com/@healthylivingellie/video/7577380716061674755,Gluten Free Japan,28100,1,21300,7.9,Traditional/Zen,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,selletravels,https://www.tiktok.com/@selletravels,https://www.tiktok.com/@selletravels/video/7539536165582507272,Tokyo Travel Itinerary Beauty,11200,1,247900,7.84,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,seirai.stay,https://www.tiktok.com/@seirai.stay,https://www.tiktok.com/@seirai.stay/video/7558262733402082580,Wagyu Burger Tokyo Review,8986,1,97300,7.8,Cinematic,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,esimcircle.com,https://www.tiktok.com/@esimcircle.com,https://www.tiktok.com/@esimcircle.com/video/7597822706976836884,Authentic Tokyo Experience,864,1,129700,7.75,General,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,esimcircle.com,https://www.tiktok.com/@esimcircle.com,https://www.tiktok.com/@esimcircle.com/video/7597822706976836884,"English Friendly Tokyo Guide, Tokyo Travel Itinerary Beauty",889,1,133700,7.73,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,drewmtillman,https://www.tiktok.com/@drewmtillman,https://www.tiktok.com/@drewmtillman/video/7605688974127959327,Cultural Workshop Tokyo,69000,1,27400,7.57,Traditional/Zen,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,niiiinaaa___,https://www.tiktok.com/@niiiinaaa___,https://www.tiktok.com/@niiiinaaa___/video/7607923129456938253,#japantravelguide,67300,1,539400,7.55,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,jessicajayneturner,https://www.tiktok.com/@jessicajayneturner,https://www.tiktok.com/@jessicajayneturner/video/7558852115683183894,#japanitinerary,145600,1,300700,7.53,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,thechaosdiaries,https://www.tiktok.com/@thechaosdiaries,https://www.tiktok.com/@thechaosdiaries/video/7563965948714110230,#japanesecountryside,100400,1,316000,7.51,Cinematic,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,thomaslmanuel,https://www.tiktok.com/@thomaslmanuel,https://www.tiktok.com/@thomaslmanuel/video/7499441745797713194,#japanitinerary,513100,1,584800,7.48,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,global.and.beyond.travel,https://www.tiktok.com/@global.and.beyond.travel,https://www.tiktok.com/@global.and.beyond.travel/video/7534325383135563026,Authentic Tokyo Experience,7282,1,905700,7.47,Traditional/Zen,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,misssetv,https://www.tiktok.com/@misssetv,https://www.tiktok.com/@misssetv/video/7526231286164229398,Late Night Things To Do,2367,1,82500,7.46,Urban/Street,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,esimcircle.com,https://www.tiktok.com/@esimcircle.com,https://www.tiktok.com/@esimcircle.com/video/7597822706976836884,#japanitinerary,1246,1,201600,7.44,General,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,wheresarya,https://www.tiktok.com/@wheresarya,https://www.tiktok.com/@wheresarya/video/7580717100705008903,"Tokyo DIY Workshop, Tokyo Gamers Guide",25500,1,188900,7.37,General,Global
A,BEAUTY,ASIA,cafune,allynawongg,https://www.tiktok.com/@allynawongg,https://www.tiktok.com/@allynawongg/video/7587061186995424533,Tokyo Solo Female Travel,83900,1,53300,7.31,Luxury,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,karenexplores,https://www.tiktok.com/@karenexplores,https://www.tiktok.com/@karenexplores/video/7608855344277703944,#japantravelguide,30400,1,75400,7.29,Cinematic,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,oneblogram,https://www.tiktok.com/@oneblogram,https://www.tiktok.com/@oneblogram/video/7598020253725003028,Shinjuku Gyoen Food Guide,1312,1,123000,7.28,Luxury,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,pariseoofficial,https://www.tiktok.com/@pariseoofficial,https://www.tiktok.com/@pariseoofficial/video/7577257362478746898,#povjapan,7652,1,1100000,7.26,Urban/Street,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,creha,sandray.studio,https://www.tiktok.com/@sandray.studio,https://www.tiktok.com/@sandray.studio/video/7561003075285142792,Tokyo DIY Workshop,263,1,13600,7.25,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,taliimusic,https://www.tiktok.com/@taliimusic,https://www.tiktok.com/@taliimusic/video/7562345599882841358,"Relaxing Spots in Tokyo, Best Wellness Tokyo",7459,1,378200,7.21,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,genius.traveler,https://www.tiktok.com/@genius.traveler,https://www.tiktok.com/@genius.traveler/video/7570725059526921494,#japanitinerary,8122,1,122200,7.15,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,imma_eat_this,https://www.tiktok.com/@imma_eat_this,https://www.tiktok.com/@imma_eat_this/video/7539182833907158285,#japansliceoflife,481800,1,112800,7.08,Urban/Street,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,connoisseurofluxury,https://www.tiktok.com/@connoisseurofluxury,https://www.tiktok.com/@connoisseurofluxury/video/7592670131881348374,English Friendly Tokyo Guide,22600,1,948000,7.02,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,stephssteph777,https://www.tiktok.com/@stephssteph777,https://www.tiktok.com/@stephssteph777/video/7512460633468685590,Gluten Free Japan,781,1,12600,6.98,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,traveling.osaka.kobe,https://www.tiktok.com/@traveling.osaka.kobe,https://www.tiktok.com/@traveling.osaka.kobe/video/7584701316539206932,#japantravelguide,9172,1,456000,6.98,Traditional/Zen,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,hanatakeu,https://www.tiktok.com/@hanatakeu,https://www.tiktok.com/@hanatakeu/video/7600178586934349064,Shibuya Hidden Gems,10100,1,9234,6.94,Hidden Gem,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,gracietravels,https://www.tiktok.com/@gracietravels,https://www.tiktok.com/@gracietravels/video/7490054287473544478,#hiddengemsjapan,140100,1,698900,6.91,Hidden Gem,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,connoisseurofluxury,https://www.tiktok.com/@connoisseurofluxury,https://www.tiktok.com/@connoisseurofluxury/video/7592670131881348374,#japantravelguide,23300,1,1500000,6.86,Urban/Street,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,pristyq,https://www.tiktok.com/@pristyq,https://www.tiktok.com/@pristyq/video/7552845882115345671,#japantravelguide,23700,1,1900000,6.85,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,mina.kim13,https://www.tiktok.com/@mina.kim13,https://www.tiktok.com/@mina.kim13/video/7592242368431131926,Authentic Tokyo Experience,5615,1,171400,6.85,Hidden Gem,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,eva51962,https://www.tiktok.com/@eva51962,https://www.tiktok.com/@eva51962/video/7577308342096366862,#japantravelguide,2218,1,369000,6.84,General,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,mustvisitjapan,https://www.tiktok.com/@mustvisitjapan,https://www.tiktok.com/@mustvisitjapan/video/7590552311382969607,Tokyo Travel Itinerary Beauty,1650,1,187500,6.82,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,cloetclem,https://www.tiktok.com/@cloetclem,https://www.tiktok.com/@cloetclem/video/7613815830903606531,#hiddengemsjapan,22100,1,8784,6.8,Luxury,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,kaychelled,https://www.tiktok.com/@kaychelled,https://www.tiktok.com/@kaychelled/video/7569055129064770871,Tokyo Solo Female Travel,2000000,1,853000,6.79,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,simplyrashanac,https://www.tiktok.com/@simplyrashanac,https://www.tiktok.com/@simplyrashanac/video/7588360571796327710,"#japanitinerary, #japantravelguide",6729,1,108600,6.78,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,nikkireishi,https://www.tiktok.com/@nikkireishi,https://www.tiktok.com/@nikkireishi/video/7564885386720234783,Tattoo Friendly Sauna Info,1049,1,32100,6.76,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,azizfamilyofficial,https://www.tiktok.com/@azizfamilyofficial,https://www.tiktok.com/@azizfamilyofficial/video/7578893106305682710,"Halal Friendly Tokyo Guide, Muslim Friendly Tokyo Guide",70600,1,18200,6.69,Luxury,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,creha,drewmtillman,https://www.tiktok.com/@drewmtillman,https://www.tiktok.com/@drewmtillman/video/7596798118469979423,Tokyo DIY Workshop,68500,1,41900,6.66,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,fuji.soul.tours,https://www.tiktok.com/@fuji.soul.tours,https://www.tiktok.com/@fuji.soul.tours/video/7600963804897348871,#japantravelguide,721,1,395100,6.6,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,itswavelengths,https://www.tiktok.com/@itswavelengths,https://www.tiktok.com/@itswavelengths/video/7518965118474997006,"Akihabara Hidden Gems, Japan Retro Game Hunting",3870,1,178800,6.58,General,Global
A,FOOD,ASIA,zstea,postcardsfromayana,https://www.tiktok.com/@postcardsfromayana,https://www.tiktok.com/@postcardsfromayana/video/7536941323799006477,Tokyo Hidden Gem Lunch,205800,1,150900,6.58,General,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,itsamyyasmin,https://www.tiktok.com/@itsamyyasmin,https://www.tiktok.com/@itsamyyasmin/video/7551145955068874006,Tokyo Travel Itinerary Beauty,5889,1,273000,6.58,Cinematic,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,akihabarastation88,https://www.tiktok.com/@akihabarastation88,https://www.tiktok.com/@akihabarastation88/video/7547682634831269138,#animelocations,4905,1,236100,6.58,Kawaii,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,wheretofindme,https://www.tiktok.com/@wheretofindme,https://www.tiktok.com/@wheretofindme/video/7572322138586107139,Authentic Tokyo Experience,485000,1,327600,6.55,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,hoangkimnail.juki,https://www.tiktok.com/@hoangkimnail.juki,https://www.tiktok.com/@hoangkimnail.juki/video/7598453308298120456,Anime Nail Art Tokyo,1616,1,55900,6.53,Kawaii,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,pancakes567_,https://www.tiktok.com/@pancakes567_,https://www.tiktok.com/@pancakes567_/video/7532335481279794454,#animelocations,1477,1,866400,6.48,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,carolinerebodos,https://www.tiktok.com/@carolinerebodos,https://www.tiktok.com/@carolinerebodos/video/7550085650935024927,Best Wellness Tokyo,1693,1,129400,6.45,Urban/Street,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,616oddeye,https://www.tiktok.com/@616oddeye,https://www.tiktok.com/@616oddeye/video/7564556163099004190,Anime Nail Art Tokyo,499,1,107700,6.44,Kawaii,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,connaybunnay,https://www.tiktok.com/@connaybunnay,https://www.tiktok.com/@connaybunnay/video/7604541084001258765,Tokyo Travel Itinerary Beauty,12700,1,40000,6.44,Cinematic,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,erica.kai,https://www.tiktok.com/@erica.kai,https://www.tiktok.com/@erica.kai/video/7482450051751546143,Unique Japan Souvenirs,8493,1,579800,6.39,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,amyriadofadventures,https://www.tiktok.com/@amyriadofadventures,https://www.tiktok.com/@amyriadofadventures/video/7595283373417942294,Tokyo Hidden Gem Lunch,395,1,10900,6.35,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,1daytona675,https://www.tiktok.com/@1daytona675,https://www.tiktok.com/@1daytona675/video/7556385286985485586,Tokyo Car Meet,10300,1,3100000,6.34,General,Global
A,EXPERIENCE,AMERICA,creha,lafamiliahoward,https://www.tiktok.com/@lafamiliahoward,https://www.tiktok.com/@lafamiliahoward/video/7604856171362569486,Akihabara Hidden Gems,1527,1,3077,6.32,Hidden Gem,Global
A,BEAUTY,ASIA,cafune,hangrybynature,https://www.tiktok.com/@hangrybynature,https://www.tiktok.com/@hangrybynature/video/7508027994527501575,Tokyo Travel Itinerary Beauty,1900000,1,443900,6.3,General,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,villasterramon,https://www.tiktok.com/@villasterramon,https://www.tiktok.com/@villasterramon/video/7572045582865419528,Japan Gift Ideas,1490,1,158400,6.23,General,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,halal.wagyu.ramen,https://www.tiktok.com/@halal.wagyu.ramen,https://www.tiktok.com/@halal.wagyu.ramen/video/7585109571803352341,Halal Friendly Tokyo Guide,4285,1,80300,6.18,Luxury,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,travel.japan_together,https://www.tiktok.com/@travel.japan_together,https://www.tiktok.com/@travel.japan_together/video/7600349924366060818,Authentic Tokyo Experience,114200,1,130200,6.14,Urban/Street,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,mdvmitarashi,https://www.tiktok.com/@mdvmitarashi,https://www.tiktok.com/@mdvmitarashi/video/7601156023134473485,English Friendly Tokyo Guide,21500,1,276000,6.1,Luxury,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,outfluencers.explore,https://www.tiktok.com/@outfluencers.explore,https://www.tiktok.com/@outfluencers.explore/video/7552946467992866055,Authentic Tokyo Experience,1651,1,540800,6.07,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,janinasph,https://www.tiktok.com/@janinasph,https://www.tiktok.com/@janinasph/video/7499749849055644950,#hiddengemsjapan,47700,1,1400000,6.01,Cinematic,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,alishamarie,https://www.tiktok.com/@alishamarie,https://www.tiktok.com/@alishamarie/video/7580027816960429326,Shibuya Hidden Gems,822700,1,820300,6,Urban/Street,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,franklinthewoman,https://www.tiktok.com/@franklinthewoman,https://www.tiktok.com/@franklinthewoman/video/7521716797335145735,#japanitinerary,495600,1,311300,5.95,General,Tabinaka (JP focus)
A,TRAVEL,ASIA,nots,japanquest81,https://www.tiktok.com/@japanquest81,https://www.tiktok.com/@japanquest81/video/7569227358981475602,#japantravelguide,5839,1,443100,5.95,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,klook_usa,https://www.tiktok.com/@klook_usa,https://www.tiktok.com/@klook_usa/video/7536348095207050527,Tokyo Jet Lag Cure,34700,1,53100,5.93,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,industrythotleader,https://www.tiktok.com/@industrythotleader,https://www.tiktok.com/@industrythotleader/video/7510784682158607659,Japanese Sauna Culture,23000,1,96300,5.92,Urban/Street,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,tokyosauna,kadyymeite,https://www.tiktok.com/@kadyymeite,https://www.tiktok.com/@kadyymeite/video/7503700165354704158,Relaxing Spots in Tokyo,45900,1,967900,5.87,Cinematic,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,kadyymeite,https://www.tiktok.com/@kadyymeite,https://www.tiktok.com/@kadyymeite/video/7503700165354704158,Tokyo Solo Female Travel,45900,1,971600,5.85,Cinematic,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,japan.omotenashi,https://www.tiktok.com/@japan.omotenashi,https://www.tiktok.com/@japan.omotenashi/video/7577578065509879071,Tokyo Hidden Gem Lunch,3410,1,118000,5.83,Hidden Gem,Tabinaka (JP focus)
A,BEAUTY,ASIA,cafune,japan.omotenashi,https://www.tiktok.com/@japan.omotenashi,https://www.tiktok.com/@japan.omotenashi/video/7577578065509879071,Shibuya Hidden Gems,3508,1,120600,5.8,Hidden Gem,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,rini.kid,https://www.tiktok.com/@rini.kid,https://www.tiktok.com/@rini.kid/video/7568803780410526984,Muslim Friendly Tokyo Guide,67400,1,83600,5.79,Luxury,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,where.on.earth.is.sam,https://www.tiktok.com/@where.on.earth.is.sam,https://www.tiktok.com/@where.on.earth.is.sam/video/7597526667468246294,#hiddengemsjapan,729,1,64500,5.75,Hidden Gem,Tabinaka (JP focus)
A,EXPERIENCE,AMERICA,creha,criticalcoins,https://www.tiktok.com/@criticalcoins,https://www.tiktok.com/@criticalcoins/video/7574775254963244301,"Tokyo Gamers Guide, Japan Retro Game Hunting, Tokyo Game Hunting",963,1,25100,5.73,General,Global
A,BEAUTY,ASIA,cafune,izu.experience_japan,https://www.tiktok.com/@izu.experience_japan,https://www.tiktok.com/@izu.experience_japan/video/7600903913251802376,Tokyo Travel Itinerary Beauty,1036,1,17300,5.71,Cinematic,Tabinaka (JP focus)
A,FOOD,ASIA,zstea,feastonit_,https://www.tiktok.com/@feastonit_,https://www.tiktok.com/@feastonit_/video/7572089392395914504,Tokyo Hidden Gem Lunch,30800,1,398800,5.7,Urban/Street,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,wakupaku,baochitravel,https://www.tiktok.com/@baochitravel,https://www.tiktok.com/@baochitravel/video/7573183316761890070,Unique Japan Souvenirs,581200,1,126000,5.68,General,Tabinaka (JP focus)
A,EXPERIENCE,ASIA,creha,klook_anz,https://www.tiktok.com/@klook_anz,https://www.tiktok.com/@klook_anz/video/7509761516791434503,Tokyo Gamers Guide,39800,1,122500,5.66,Traditional/Zen,Tabinaka (JP focus)
A,LIFESTYLE,ASIA,nots,allievvs,https://www.tiktok.com/@allievvs,https://www.tiktok.com/@allievvs/video/7551585358341770509,#japanesecountryside,11200,1,35800,5.66,General,Tabinaka (JP focus)
